,regime_pred,regime_true,factor_pred,factor_true,realized_return,weights,bm_ff5_eqw,bm_sp500_vw,bm_sp500_ew,best_in_hindsight
2024-01-31,1,0,1,1,0.027727284846007588,"{'value': 0.12959316535140236, 'momentum': 0.3911559475605261, 'quality': 0.2168636022312672, 'low_vol': 0.12896212582101618, 'growth': 0.13342515903578828}",0.019544648587168062,0.015830549945848,-0.0072481212723658,0.057826824024737
2024-02-29,0,0,1,1,0.06966725077516367,"{'value': 0.1090196734174856, 'momentum': 0.6284512623879572, 'quality': 0.15904105587400114, 'low_vol': 0.038658273398311384, 'growth': 0.06482973492224449}",0.035285800612158705,0.0530310771211398,0.0404816123260437,0.1107775691451222
2024-03-31,0,0,1,0,0.03637979777807198,"{'value': 0.04572897063911343, 'momentum': 0.8304975278332902, 'quality': 0.06300563309784314, 'low_vol': 0.022899583474226978, 'growth': 0.03786828495552623}",0.0242997209311381,0.0320753763507216,0.0455158011928429,0.045495402
2024-04-30,0,0,1,2,-0.049577066216321526,"{'value': 0.01510354452491127, 'momentum': 0.9341327185183704, 'quality': 0.026994132607452207, 'low_vol': 0.008829222419364948, 'growth': 0.014940381929901436}",-0.027744452057848402,-0.0399536403673944,-0.0494687992047713,0.025977015710758
2024-05-31,0,0,0,1,0.0320886412989288,"{'value': 0.6043854769706809, 'momentum': 0.18941946034354568, 'quality': 0.146827933549255, 'low_vol': 0.02022610360278159, 'growth': 0.03914102553373685}",0.035039242,0.0492764893587881,0.0276561992031872,0.070483406
2024-06-30,0,0,2,1,0.016831687806270878,"{'value': 0.20761439231272588, 'momentum': 0.07898875362592765, 'quality': 0.6604932802808545, 'low_vol': 0.02047365769823272, 'growth': 0.03242991608225929}",0.030494052904199397,0.0369378784452243,-0.0033270576540755,0.075718417
2024-07-31,0,0,1,0,-0.007870795131004287,"{'value': 0.11257622580757129, 'momentum': 0.730981129115002, 'quality': 0.10166679826242131, 'low_vol': 0.022387780090383863, 'growth': 0.03238806672462149}",0.00899364024898502,0.0121475788584758,0.044804374501992,0.0474527287680985
2024-08-31,0,1,1,3,0.03593819016923058,"{'value': 0.04648180262533176, 'momentum': 0.8870379230762595, 'quality': 0.035738404106290256, 'low_vol': 0.012445565345215336, 'growth': 0.01829630484690334}",0.03017172872724482,0.024283141308437,0.0249429940357852,0.052126459
2024-09-30,0,0,0,4,0.01220717021594897,"{'value': 0.4687615675795252, 'momentum': 0.3907951347305549, 'quality': 0.07359677888963728, 'low_vol': 0.025385890302722584, 'growth': 0.04146062849756}",0.010952986665234121,0.0225813141609846,0.0229221729622266,0.028368203
2024-10-31,0,0,0,1,-0.007676860211651287,"{'value': 0.4787276544292917, 'momentum': 0.3816725696019792, 'quality': 0.07231696773370704, 'low_vol': 0.025316870426507827, 'growth': 0.041965937808514236}",-0.0095513286,-0.0086903479473671,-0.0164095745526839,0.0011027
2024-11-30,0,0,4,1,0.052966325873649314,"{'value': 0.1977303316011188, 'momentum': 0.19609106356386893, 'quality': 0.08611976597835544, 'low_vol': 0.030575981621802133, 'growth': 0.4894828572348545}",0.042948220800000006,0.0602531265775158,0.0614330258964143,0.064850108
